round_epochs,val_loss,val_categorical_accuracy,val_fbeta_score,val_fmeasure,loss,categorical_accuracy,fbeta_score,fmeasure,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,weight_regulizer,emb_output_dims,optimizer,losses,activation
200,2.199017286300659,0.0,0.0,0.0,0.0007424025097861886,1.0,0.5235601663589478,0.25316452980041504,0.0001,8,2,128,200,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.3967363834381104,0.0,0.0,0.0,2.1615136010306224,1.0,0.42200190680367605,0.2765305744750159,0.0001,64,6,2,300,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.3454701900482178,0.0,0.0,0.0,2.1668428693498885,1.0,0.3821428439446858,0.19742062155689513,0.0001,64,5,3,100,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.223754405975342,0.0,0.0,0.0,2.1839371068137035,0.5714285714285714,0.5322819650173187,0.26604551715510233,0.0001,16,3,4,300,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.206549644470215,0.0,0.0,0.0,5.521967977983877e-06,1.0,0.36082470417022705,0.17073167860507965,0.0001,32,5,16,300,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.405040979385376,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.4195638597011566,0.2679225078650883,0.0001,8,2,4,300,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.3915703296661377,0.0,0.0,0.0,2.1630027634756908,1.0,0.5450641683169773,0.2839598613125937,0.0001,4,2,4,300,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.241607666015625,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.33982495750699726,0.18696739418166025,0.0001,8,2,4,200,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.3229095935821533,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.4051282022680555,0.23174599025930678,0.0001,128,5,3,200,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2177557945251465,0.0,0.0,0.0,2.199147939682007,1.0,0.2631578743457794,0.1282051056623459,0.0001,128,4,16,100,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.341991424560547,0.0,0.0,0.0,2.1697191851479665,1.0,0.412501973765237,0.24512468917029245,0.0001,16,4,2,300,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.2295002937316895,0.0,0.0,0.0,2.1875424725668773,1.0,0.5083175642149789,0.2787914787020002,0.0001,4,2,4,300,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.210211992263794,0.0,0.0,0.0,2.2005181312561035,1.0,0.44999995827674866,0.20454542338848114,0.0001,64,2,128,200,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.210304021835327,0.0,0.0,0.0,2.1992805004119873,1.0,0.27322402596473694,0.14084504544734955,0.0001,128,2,32,100,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.2212839126586914,0.0,0.0,0.0,2.196852207183838,0.8571428656578064,0.23668639361858368,0.1403508484363556,0.0001,8,2,16,100,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.370479106903076,0.0,0.0,0.0,1.4049666674509353e-07,1.0,0.4179640646491732,0.2616755472762244,0.0001,128,3,3,100,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.230757474899292,0.0,0.0,0.0,2.1927941867283414,0.5714285714285714,0.373141348361969,0.24829929641314916,0.0001,16,6,2,300,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.3665733337402344,0.0,0.0,0.0,0.0002674388981956456,1.0,0.4478022115571158,0.24795916037900106,0.0001,4,5,2,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.2059221267700195,0.0,0.0,0.0,2.1961474418640137,1.0,0.32786881923675537,0.16901405155658722,0.0001,4,3,128,100,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.1996636390686035,0.0,0.0,0.0,0.000538020976819098,1.0,0.5851063132286072,0.28947362303733826,0.0001,128,3,16,300,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.222292423248291,0.0,0.0,0.0,6.573577138624387e-06,1.0,0.4444444477558136,0.23529408872127533,0.0001,128,5,32,300,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.28236985206604,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.5358981575284686,0.32242754101753235,0.0001,8,6,3,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.3213813304901123,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.43252971342631746,0.2197574313197817,0.0001,4,3,4,300,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.2547788619995117,0.0,0.0,0.0,3.618854691467277e-07,1.0,0.45852455709661755,0.2671922988125256,0.0001,16,2,3,200,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.2608659267425537,0.0,0.0,0.0,2.183934824807303,1.0,0.4387808229242052,0.2302752584218979,0.0001,128,5,2,300,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.402402877807617,0.0,0.0,0.0,2.169253008706229,1.0,0.4529303823198591,0.2484126708337239,0.0001,64,5,2,200,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.2686703205108643,0.0,0.0,0.0,0.0004640361709919359,1.0,0.4644935918705804,0.27112721438918796,0.0001,64,4,3,100,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2348408699035645,0.0,0.0,0.0,2.1938738993235996,1.0,0.3907781349761145,0.2096153689282281,0.0001,32,2,3,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.7386841773986816,0.0,0.0,0.0,2.1581360953194753,1.0,0.4869511468069894,0.31746027512209757,0.0001,64,5,2,300,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.286210536956787,1.0,0.0,0.0,2.1748620782579695,1.0,0.4036904147693089,0.23220982934747422,0.0001,128,3,2,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.21053147315979,0.0,0.0,0.0,2.192110402243478,1.0,0.23941799146788462,0.14960037171840668,0.0001,4,5,4,100,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.2157204151153564,0.0,0.0,0.0,0.002046023029834032,1.0,0.37037035822868347,0.1818181425333023,0.0001,128,2,16,100,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.340752124786377,0.0,0.0,0.0,2.1627376760755266,1.0,0.5653846136161259,0.31031742691993713,0.0001,4,6,2,100,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.215379238128662,0.0,0.0,0.0,0.0014453849289566278,1.0,0.32432428002357483,0.16438354551792145,0.0001,64,2,32,100,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2582035064697266,0.0,0.0,0.0,2.1740883077893938,0.42857143708637785,0.5796455804790769,0.33186808973550797,0.0001,16,6,3,100,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.2450063228607178,0.0,0.0,0.0,0.00014316332609658794,1.0,0.4834102349621909,0.2450419898544039,0.0001,8,5,4,300,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.267322540283203,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.46365654468536377,0.2707585734980447,0.0001,16,5,2,100,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.3224077224731445,0.0,0.0,0.0,2.1671841825757707,1.0,0.47161173820495605,0.27857139493737904,0.0001,16,3,2,200,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.2232537269592285,0.0,0.0,0.0,0.0008601751178503036,1.0,0.32786881923675537,0.16901405155658722,0.0001,32,4,16,200,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.2417540550231934,0.0,0.0,0.0,0.00010330622275692544,1.0,0.5561172962188721,0.29983835773808615,0.0001,32,6,4,300,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.2273941040039062,0.0,0.0,0.0,2.1864311354500905,0.6428571428571429,0.48697055663381306,0.3136687661920275,0.0001,128,3,4,200,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.2062652111053467,0.0,0.0,0.0,2.196694850921631,0.9285714030265808,0.5418718457221985,0.24175822734832764,0.0001,32,2,16,100,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.2249209880828857,0.0,0.0,0.0,0.07800483703613281,1.0,0.3954801857471466,0.2153845876455307,0.0001,16,2,16,100,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.3245084285736084,0.0,0.0,0.0,2.176370995385306,1.0,0.4432531382356371,0.24196038714476995,0.0001,32,3,2,300,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.2088308334350586,0.0,0.0,0.0,2.1951825618743896,1.0,0.5729166269302368,0.2749999761581421,0.0001,128,3,128,100,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.316673994064331,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.5834545855011258,0.34110410298619953,0.0001,128,3,3,300,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.3011157512664795,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.3262166210583278,0.16825394119535172,0.0001,4,4,4,200,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.3268280029296875,0.0,0.0,0.0,2.1569062301090787,1.0,0.5134698535714831,0.28968250112874167,0.0001,16,5,2,200,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.310206174850464,0.0,0.0,0.0,2.1671488966260637,1.0,0.4892908121858324,0.2555194635476385,0.0001,4,6,2,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.2037575244903564,0.0,0.0,0.0,0.0008437116630375385,1.0,0.2150537520647049,0.10810809582471848,0.0001,8,4,32,200,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.1999759674072266,0.0,0.0,0.0,0.0008275703294202685,1.0,0.45918363332748413,0.2142857015132904,0.0001,8,5,16,200,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.2149980068206787,0.0,0.0,0.0,2.1962647438049316,1.0,0.36082470417022705,0.17073167860507965,0.0001,16,3,16,300,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.240750312805176,0.0,0.0,0.0,2.193772860935756,0.8571428571428571,0.36712658405303955,0.17904758027621678,0.0001,4,4,4,300,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.217839241027832,0.0,0.0,0.0,2.1892242431640625,0.8571428656578064,0.6914892792701721,0.3421052098274231,0.0001,8,2,32,100,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.2218873500823975,0.0,0.0,0.0,2.182498403957912,0.6428571535008294,0.5352178684302739,0.3217060480798994,0.0001,16,6,3,100,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.392151355743408,0.0,0.0,0.0,0.00023720362826549848,1.0,0.5045322456530162,0.2745313218661717,0.0001,64,6,3,200,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.213402271270752,0.0,0.0,0.0,9.153577025244886e-07,1.0,0.5913978219032288,0.29729726910591125,0.0001,32,3,128,300,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2071850299835205,0.0,0.0,0.0,2.197719097137451,1.0,0.3804347515106201,0.1944444179534912,0.0001,64,6,32,100,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2080135345458984,0.0,0.0,0.0,2.1969680786132812,1.0,0.4736841320991516,0.23076918721199036,0.0001,16,2,32,100,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.377305746078491,0.0,0.0,0.0,2.168779577527727,1.0,0.40533523900168283,0.23287979194096156,0.0001,16,2,2,100,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.2065553665161133,0.0,0.0,0.0,2.1942248344421387,0.9285714030265808,0.5418718457221985,0.24175822734832764,0.0001,64,5,16,200,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.26314640045166,0.0,0.0,0.0,2.171255588531494,1.0,0.5433876173836845,0.2818070479801723,0.0001,128,2,4,300,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2206642627716064,0.0,0.0,0.0,2.192561626434326,0.7857142686843872,0.5583755373954773,0.2588234841823578,0.0001,128,4,32,100,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2173941135406494,0.0,0.0,0.0,2.1954379422324046,0.785714287843023,0.4290510139295033,0.21584630864007132,0.0001,8,2,3,200,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2027435302734375,0.0,0.0,0.0,0.0009246338158845901,1.0,0.45454540848731995,0.20930229127407074,0.0001,16,5,32,200,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.2116711139678955,0.0,0.0,0.0,2.1982202529907227,1.0,0.27173912525177,0.1388888657093048,0.0001,4,6,16,100,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.4095075130462646,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.3946867138147354,0.21961666430745805,0.0001,128,3,3,200,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.2044925689697266,0.0,0.0,0.0,2.1956372261047363,1.0,0.4232804477214813,0.20779219269752502,0.0001,128,5,128,300,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2606401443481445,0.0,0.0,0.0,0.000590881536481902,1.0,0.6054179412978036,0.31982453167438507,0.0001,128,3,4,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.215078115463257,0.0,0.0,0.0,0.0004163238253178341,1.0,0.4729870557785034,0.28157892397471834,0.0001,64,5,4,200,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.297433614730835,0.0,0.0,0.0,2.174493210656302,1.0,0.39890463437352863,0.22393318372113363,0.0001,32,6,2,300,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.2318997383117676,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.5276627625737872,0.31215210258960724,0.0001,128,4,2,200,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2189409732818604,0.0,0.0,0.0,2.183878098215376,0.571428582072258,0.4727891193968909,0.2840908776436533,0.0001,32,3,3,200,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.20253324508667,0.0,0.0,0.0,2.1954426765441895,0.9285714030265808,0.4494381844997406,0.24242421984672546,0.0001,32,3,16,100,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.2003114223480225,0.0,0.0,0.0,2.201021194458008,0.9285714030265808,0.2551020383834839,0.11904759705066681,0.0001,128,6,16,300,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.321324110031128,0.0,0.0,0.0,2.1759572199412753,1.0,0.523339277931622,0.30164831451007296,0.0001,16,3,3,300,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.209101676940918,0.0,0.0,0.0,2.1993191242218018,0.9285714030265808,0.36082470417022705,0.17073167860507965,0.0001,128,3,16,100,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.2128095626831055,0.0,0.0,0.0,2.1996920108795166,0.9285714030265808,0.3686635494232178,0.15238092839717865,0.0001,4,5,32,200,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.207404136657715,0.0,0.0,0.0,0.001398441381752491,1.0,0.4301075041294098,0.21621620655059814,0.0001,32,3,16,100,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.229872703552246,0.0,0.0,0.0,2.1953227519989014,1.0,0.3723404109477997,0.18421047925949097,0.0001,64,2,16,300,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.2451627254486084,0.0,0.0,0.0,2.1897518975394115,0.6428571428571429,0.39358973503112793,0.21349203799452102,0.0001,16,5,4,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.337188720703125,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.547044466648783,0.28640106320381165,0.0001,4,3,3,300,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.233069658279419,0.0,0.0,0.0,2.176785400935582,1.0,0.4747115799358913,0.29251696382250103,0.0001,64,2,4,300,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.206984758377075,0.0,0.0,0.0,0.00046220538206398487,1.0,0.4232804477214813,0.20779219269752502,0.0001,32,4,128,300,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2266287803649902,0.0,0.0,0.0,2.1883930819375172,0.7857142857142857,0.5887413706098285,0.2994708759444101,0.0001,128,4,4,100,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.4544119834899902,0.0,0.0,0.0,5.828725521236525e-05,1.0,0.4153252456869398,0.25192740133830477,0.0001,128,2,2,300,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.21240496635437,0.0,0.0,0.0,2.1997029781341553,1.0,0.25773197412490845,0.12195120006799698,0.0001,8,5,16,300,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.2119317054748535,0.0,0.0,0.0,2.196291446685791,0.7142857313156128,0.41450777649879456,0.1975308209657669,0.0001,8,4,16,200,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.21724271774292,0.0,0.0,0.0,2.1923043727874756,1.0,0.5527637600898743,0.2528735399246216,0.0001,64,6,128,100,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2423343658447266,0.0,0.0,0.0,2.175431319645473,1.0,0.6531204921858651,0.3346938576017107,0.0001,128,3,4,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2118592262268066,0.0,0.0,0.0,2.1942124366760254,0.8571428656578064,0.4999999403953552,0.2647058367729187,0.0001,64,6,16,100,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,3.395564079284668,0.0,0.0,0.0,3.1172103541237965,1.0,0.5518227006707873,0.355977326631546,0.0001,16,3,3,300,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.193385124206543,0.0,0.0,0.0,2.1992204189300537,0.9285714030265808,0.27027028799057007,0.13698627054691315,0.0001,128,3,32,200,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.4678897857666016,0.0,0.0,0.0,2.1614390100751604,1.0,0.5341974709715162,0.31918078128780636,0.0001,32,4,3,100,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.388625144958496,0.0,0.0,0.0,2.165837492261614,1.0,0.5568537712097168,0.30085193259375437,0.0001,64,3,4,300,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2214198112487793,0.0,0.0,0.0,0.0017488662851974368,1.0,0.30456849932670593,0.14117643237113953,0.0001,4,3,128,100,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.368853807449341,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.516781108719962,0.302184847848756,0.0001,16,5,4,300,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,4.211230278015137,0.0,0.0,0.0,2.116953100476946,1.0,0.5771301175866809,0.3297051808663777,0.0001,8,6,2,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.2729506492614746,0.0,0.0,0.0,2.181588649749756,0.42857142857142855,0.43146265404564993,0.286178069455283,0.0001,4,4,2,200,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.2205772399902344,0.0,0.0,0.0,0.0013145379489287734,1.0,0.3804347515106201,0.1944444179534912,0.0001,64,5,16,100,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.3095099925994873,0.0,0.0,0.0,2.1720711163112094,1.0,0.41411282760756357,0.2512296863964626,0.0001,64,3,4,100,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2473762035369873,0.0,0.0,0.0,2.1802099091666087,1.0,0.4633466324635914,0.27171635201999117,0.0001,32,3,3,100,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.2642722129821777,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.5054274031094143,0.2807255983352661,0.0001,4,3,3,300,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.305131435394287,0.0,0.0,0.0,2.1682866641453336,1.0,0.4682251385280064,0.27364241225378855,0.0001,8,6,4,200,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
